shift_date,venue_key_id,persistent_id,shift_category,util_capacity,interval_minutes,slot_index,slot_start_time_min,slot_start_timestamp,slot_capacity,day_of_week,month,year,day_prior,covers_as_of_date,is_hot
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,22,1350,2024-08-09 22:30:00+00:00,38.295489891135304,6,8,2024,0,6,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,23,1365,2024-08-09 22:45:00+00:00,39.3592534992224,6,8,2024,0,12,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,24,1380,2024-08-09 23:00:00+00:00,42.55054432348367,6,8,2024,0,11,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,25,1395,2024-08-09 23:15:00+00:00,41.48678071539658,6,8,2024,0,10,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,26,1410,2024-08-09 23:30:00+00:00,44.67807153965786,6,8,2024,0,4,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,0,720,2024-08-09 12:00:00+00:00,45.75539568345324,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,1,735,2024-08-09 12:15:00+00:00,45.75539568345324,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,2,750,2024-08-09 12:30:00+00:00,18.302158273381295,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,3,765,2024-08-09 12:45:00+00:00,22.87769784172662,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,4,780,2024-08-09 13:00:00+00:00,22.87769784172662,6,8,2024,0,0,0
